-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-19.000
-20.000
-18.000
-20.000
-19.000
-20.000
-21.000
-15.000
-21.000
-20.000
-21.000
-21.000
-20.000
-20.000
-19.000
-20.000
-21.000
-21.000
-19.000
-21.000
-20.000
-20.000
-21.000
-20.000
-21.000
-17.000
0.000
